user_id,forecast_month,n_months_history,segment,spend_forecast,spend_lower,spend_upper,spend_method,count_forecast,count_lower,count_upper,count_method,avg_amount_forecast,hist_avg_spend,hist_avg_count,last_month_spend,last_month_count,spend_pct_change_vs_hist,spend_direction,spend_vs_last_month_pct,confidence,top_category_forecasts,trend_summary,confidence_note,account_ids,primary_account_id,account_count,per_account_forecasts
USR104pB,2025-11,25,Healthy Active User,3980.95,2270.4,5532.28,prophet,6,4,8,prophet,663.49,3990.72,5.8,500.0,1,-0.2,stable,696.2,high,"{""Finance"": {""forecast"": 2578.5, ""lower"": 2062.8, ""upper"": 3094.2, ""hist_avg"": 2690.61, ""data_points"": 23}, ""Fitness"": {""forecast"": 578.5, ""lower"": 462.8, ""upper"": 694.2, ""hist_avg"": 578.5, ""data_points"": 24}, ""Food and Dining"": {""forecast"": 500.0, ""lower"": 400.0, ""upper"": 600.0, ""hist_avg"": 521.74, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $3991.,Based on 25 months of data using prophet.,[3827033942254075],3827033942254075,1,"[{""account_id"": 3827033942254075, ""account_name"": ""Plaid Credit Card"", ""account_type"": ""credit card credit"", ""currency_code"": ""USD"", ""spend_forecast"": 2328.5, ""spend_lower"": 1862.8, ""spend_upper"": 2794.2, ""hist_avg_spend"": 3990.72, ""n_months"": 25}]"
USR116fM,2025-10,24,Single-Tasker,1000.0,1000.0,1000.0,prophet,1,1,1,prophet,1000.0,1000.0,1.0,1000.0,1,0.0,stable,0.0,high,"{""Finance"": {""forecast"": 1000.0, ""lower"": 800.0, ""upper"": 1200.0, ""hist_avg"": 1000.0, ""data_points"": 24}}",Your spending is forecast to remain stable near your historical average of $1000.,Based on 24 months of data using prophet.,[909128744072065],909128744072065,1,"[{""account_id"": 909128744072065, ""account_name"": ""Plaid CD"", ""account_type"": ""cd depository"", ""currency_code"": ""USD"", ""spend_forecast"": 1000.0, ""spend_lower"": 800.0, ""spend_upper"": 1200.0, ""hist_avg_spend"": 1000.0, ""n_months"": 24}]"
USR129NG,2025-02,23,Single-Tasker,12128.06,0.0,50069.97,prophet,2,0,3,prophet,6064.03,9809.31,2.2,25.1,1,23.6,increasing,48219.0,high,"{""Shopping"": {""forecast"": 78487.1, ""lower"": 62789.68, ""upper"": 94184.52, ""hist_avg"": 53507.31, ""data_points"": 4}, ""Transportation"": {""forecast"": 283.31, ""lower"": 226.65, ""upper"": 339.98, ""hist_avg"": 635.25, ""data_points"": 5}, ""Medical/Dental"": {""forecast"": 409.03, ""lower"": 327.22, ""upper"": 490.83, ""hist_avg"": 471.75, ""data_points"": 6}}",Your spending is forecast to increasing by 24% vs your historical average.,Based on 23 months of data using prophet.,[1287970339524147],1287970339524147,1,"[{""account_id"": 1287970339524147, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 192.12, ""spend_lower"": 153.69, ""spend_upper"": 230.54, ""hist_avg_spend"": 9809.31, ""n_months"": 23}]"
USR138nO,2025-11,25,Healthy Active User,3980.95,2231.78,5666.46,prophet,6,4,8,prophet,663.49,3990.72,5.8,500.0,1,-0.2,stable,696.2,high,"{""Finance"": {""forecast"": 2578.5, ""lower"": 2062.8, ""upper"": 3094.2, ""hist_avg"": 2690.61, ""data_points"": 23}, ""Fitness"": {""forecast"": 578.5, ""lower"": 462.8, ""upper"": 694.2, ""hist_avg"": 578.5, ""data_points"": 24}, ""Food and Dining"": {""forecast"": 500.0, ""lower"": 400.0, ""upper"": 600.0, ""hist_avg"": 521.74, ""data_points"": 23}}",Your spending is forecast to remain stable near your historical average of $3991.,Based on 25 months of data using prophet.,[8779921639369214],8779921639369214,1,"[{""account_id"": 8779921639369214, ""account_name"": ""Plaid Credit Card"", ""account_type"": ""credit card credit"", ""currency_code"": ""USD"", ""spend_forecast"": 2328.5, ""spend_lower"": 1862.8, ""spend_upper"": 2794.2, ""hist_avg_spend"": 3990.72, ""n_months"": 25}]"
USR139BK,2025-01,23,Consistent Weekly,0.0,0.0,32246.42,prophet,4,2,5,prophet,0.0,8830.46,2.5,5713.78,5,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 29635.25, ""lower"": 23708.2, ""upper"": 35562.3, ""hist_avg"": 47290.72, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 2462.74, ""lower"": 1970.19, ""upper"": 2955.29, ""hist_avg"": 894.04, ""data_points"": 6}, ""Gifts"": {""forecast"": 185.21, ""lower"": 148.17, ""upper"": 222.25, ""hist_avg"": 199.72, ""data_points"": 9}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 23 months of data using prophet.,[6777516850676564],6777516850676564,1,"[{""account_id"": 6777516850676564, ""account_name"": ""Discover"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 3121.78, ""spend_lower"": 2497.42, ""spend_upper"": 3746.13, ""hist_avg_spend"": 8830.46, ""n_months"": 23}]"
USR139QE,2025-02,24,Consistent Weekly,3112.41,0.0,8001.03,prophet,1,0,3,prophet,3112.41,1766.47,2.2,628.78,2,76.2,increasing,395.0,high,"{""Shopping"": {""forecast"": 12036.02, ""lower"": 9628.82, ""upper"": 14443.22, ""hist_avg"": 9082.84, ""data_points"": 2}, ""Housing and Utilities"": {""forecast"": 1633.09, ""lower"": 1306.47, ""upper"": 1959.71, ""hist_avg"": 2630.49, ""data_points"": 6}, ""Gifts"": {""forecast"": 1163.74, ""lower"": 930.99, ""upper"": 1396.49, ""hist_avg"": 945.14, ""data_points"": 2}}",Your spending is forecast to increasing by 76% vs your historical average.,Based on 24 months of data using prophet.,[580611751812643],580611751812643,1,"[{""account_id"": 580611751812643, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 329.6, ""spend_lower"": 263.68, ""spend_upper"": 395.52, ""hist_avg_spend"": 1766.47, ""n_months"": 24}]"
USR140si,2025-02,22,Single-Tasker,0.0,0.0,12339.63,prophet,2,1,3,prophet,0.0,3020.48,1.9,7.99,1,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 9955.35, ""lower"": 7964.28, ""upper"": 11946.42, ""hist_avg"": 19252.29, ""data_points"": 3}, ""Medical/Dental"": {""forecast"": 764.11, ""lower"": 611.29, ""upper"": 916.93, ""hist_avg"": 651.73, ""data_points"": 5}, ""Fitness"": {""forecast"": 780.31, ""lower"": 624.25, ""upper"": 936.37, ""hist_avg"": 593.75, ""data_points"": 3}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[3896112433006532],3896112433006532,1,"[{""account_id"": 3896112433006532, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 521.12, ""spend_lower"": 416.89, ""spend_upper"": 625.34, ""hist_avg_spend"": 3020.48, ""n_months"": 22}]"
USR146jK,2025-01,20,Single-Tasker,611.41,0.0,1797.11,prophet,2,1,4,prophet,305.7,584.71,2.0,373.26,2,4.6,stable,63.8,high,"{""Shopping"": {""forecast"": 2886.3, ""lower"": 2309.04, ""upper"": 3463.56, ""hist_avg"": 2247.25, ""data_points"": 2}, ""Medical/Dental"": {""forecast"": 262.34, ""lower"": 209.88, ""upper"": 314.81, ""hist_avg"": 480.18, ""data_points"": 4}, ""Gifts"": {""forecast"": 288.49, ""lower"": 230.79, ""upper"": 346.19, ""hist_avg"": 475.31, ""data_points"": 3}}",Your spending is forecast to remain stable near your historical average of $585.,Based on 20 months of data using prophet.,[7259110723892288],7259110723892288,1,"[{""account_id"": 7259110723892288, ""account_name"": ""VISA 13 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 286.43, ""spend_lower"": 229.14, ""spend_upper"": 343.71, ""hist_avg_spend"": 584.71, ""n_months"": 20}]"
USR148zM,2025-02,22,Single-Tasker,1779.45,0.0,3825.6,prophet,2,0,4,prophet,889.73,1336.49,2.3,499.03,2,33.1,increasing,256.6,high,"{""Housing and Utilities"": {""forecast"": 3877.65, ""lower"": 3102.12, ""upper"": 4653.18, ""hist_avg"": 2571.93, ""data_points"": 4}, ""Travel"": {""forecast"": 862.45, ""lower"": 689.96, ""upper"": 1034.94, ""hist_avg"": 797.85, ""data_points"": 6}, ""Medical/Dental"": {""forecast"": 555.74, ""lower"": 444.59, ""upper"": 666.89, ""hist_avg"": 561.97, ""data_points"": 7}}",Your spending is forecast to increasing by 33% vs your historical average.,Based on 22 months of data using prophet.,[5398053233543317],5398053233543317,1,"[{""account_id"": 5398053233543317, ""account_name"": ""Maestro"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 790.78, ""spend_lower"": 632.62, ""spend_upper"": 948.94, ""hist_avg_spend"": 1336.49, ""n_months"": 22}]"
USR149Et,2024-12,13,High-Intensity User,2190.6,1039.72,3287.37,prophet,50,19,78,prophet,43.81,1635.17,54.5,115.0,3,34.0,increasing,1804.9,high,"{""Finance"": {""forecast"": 178.47, ""lower"": 142.78, ""upper"": 214.17, ""hist_avg"": 784.97, ""data_points"": 13}, ""Shopping"": {""forecast"": 556.68, ""lower"": 445.34, ""upper"": 668.01, ""hist_avg"": 333.75, ""data_points"": 13}, ""Other"": {""forecast"": 329.64, ""lower"": 263.72, ""upper"": 395.57, ""hist_avg"": 161.27, ""data_points"": 11}}",Your spending is forecast to increasing by 34% vs your historical average.,Based on 13 months of data using prophet.,[1383380953513078],1383380953513078,1,"[{""account_id"": 1383380953513078, ""account_name"": ""VISA 19 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 1075.67, ""spend_lower"": 860.54, ""spend_upper"": 1290.81, ""hist_avg_spend"": 1635.17, ""n_months"": 13}]"
USR149vb,2025-12,4,Low Activity/Trial,19117.45,0.0,40618.7,prophet,24,0,49,prophet,796.56,19336.2,24.5,217.1,2,-1.1,stable,8705.8,medium,"{""Other"": {""forecast"": 17506.03, ""lower"": 14004.83, ""upper"": 21007.24, ""hist_avg"": 17536.73, ""data_points"": 4}, ""Shopping"": {""forecast"": 1502.6, ""lower"": 1202.08, ""upper"": 1803.12, ""hist_avg"": 1554.8, ""data_points"": 2}, ""Medical/Dental"": {""forecast"": 1209.0, ""lower"": 967.2, ""upper"": 1450.8, ""hist_avg"": 1255.5, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $19336.,Based on 4 months of data using prophet.,[4343996146245764],4343996146245764,1,"[{""account_id"": 4343996146245764, ""account_name"": ""Privatkonto"", ""account_type"": ""CHECKING"", ""currency_code"": ""SEK"", ""spend_forecast"": 19234.53, ""spend_lower"": 15387.63, ""spend_upper"": 23081.44, ""hist_avg_spend"": 19336.2, ""n_months"": 4}]"
USR151Xg,2025-01,20,Single-Tasker,2210.59,0.0,20851.48,prophet,2,1,4,prophet,1105.3,4799.0,2.8,3232.44,2,-53.9,decreasing,-31.6,high,"{""Shopping"": {""forecast"": 11636.41, ""lower"": 9309.13, ""upper"": 13963.69, ""hist_avg"": 17206.37, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 2257.01, ""lower"": 1805.61, ""upper"": 2708.41, ""hist_avg"": 2955.06, ""data_points"": 6}, ""Fitness"": {""forecast"": 305.74, ""lower"": 244.59, ""upper"": 366.89, ""hist_avg"": 589.48, ""data_points"": 5}}",Your spending is forecast to decreasing by 54% vs your historical average.,Based on 20 months of data using prophet.,[4938667654244427],4938667654244427,1,"[{""account_id"": 4938667654244427, ""account_name"": ""JCB 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 2089.61, ""spend_lower"": 1671.69, ""spend_upper"": 2507.54, ""hist_avg_spend"": 4799.0, ""n_months"": 20}]"
USR155Ld,2025-02,22,Consistent Weekly,19320.41,0.0,62501.72,prophet,2,0,4,prophet,9660.2,9779.25,2.0,100.39,2,97.6,increasing,19145.4,high,"{""Shopping"": {""forecast"": 49950.72, ""lower"": 39960.57, ""upper"": 59940.86, ""hist_avg"": 51953.41, ""data_points"": 4}, ""Fitness"": {""forecast"": 235.96, ""lower"": 188.77, ""upper"": 283.15, ""hist_avg"": 684.72, ""data_points"": 5}, ""Medical/Dental"": {""forecast"": 650.1, ""lower"": 520.08, ""upper"": 780.12, ""hist_avg"": 485.18, ""data_points"": 4}}",Your spending is forecast to increasing by 98% vs your historical average.,Based on 22 months of data using prophet.,[9794651047068781],9794651047068781,1,"[{""account_id"": 9794651047068781, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 15687.64, ""spend_lower"": 12550.11, ""spend_upper"": 18825.17, ""hist_avg_spend"": 9779.25, ""n_months"": 22}]"
USR157Ok,2025-02,21,Single-Tasker,1966.4,0.0,18345.14,prophet,2,0,4,prophet,983.2,3198.54,2.7,8.16,1,-38.5,decreasing,23998.0,high,"{""Shopping"": {""forecast"": 19454.85, ""lower"": 15563.88, ""upper"": 23345.82, ""hist_avg"": 12071.72, ""data_points"": 5}, ""Travel"": {""forecast"": 404.65, ""lower"": 323.72, ""upper"": 485.58, ""hist_avg"": 331.09, ""data_points"": 4}, ""Medical/Dental"": {""forecast"": 277.31, ""lower"": 221.85, ""upper"": 332.77, ""hist_avg"": 292.84, ""data_points"": 4}}",Your spending is forecast to decreasing by 38% vs your historical average.,Based on 21 months of data using prophet.,[2171207643186722],2171207643186722,1,"[{""account_id"": 2171207643186722, ""account_name"": ""VISA 13 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 24.15, ""spend_lower"": 19.32, ""spend_upper"": 28.98, ""hist_avg_spend"": 3198.54, ""n_months"": 21}]"
USR162th,2025-01,21,Healthy Active User,7138.15,0.0,21731.46,prophet,3,2,5,prophet,2379.38,3081.27,2.4,1636.45,4,131.7,increasing,336.2,high,"{""Shopping"": {""forecast"": 55564.83, ""lower"": 44451.86, ""upper"": 66677.8, ""hist_avg"": 55564.83, ""data_points"": 1}, ""Fitness"": {""forecast"": 936.3, ""lower"": 749.04, ""upper"": 1123.56, ""hist_avg"": 699.99, ""data_points"": 3}, ""Friend Activities"": {""forecast"": 559.87, ""lower"": 447.9, ""upper"": 671.85, ""hist_avg"": 493.93, ""data_points"": 4}}",Your spending is forecast to increasing by 132% vs your historical average.,Based on 21 months of data using prophet.,[4241269848227976],4241269848227976,1,"[{""account_id"": 4241269848227976, ""account_name"": ""Maestro"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 994.21, ""spend_lower"": 795.37, ""spend_upper"": 1193.06, ""hist_avg_spend"": 3081.27, ""n_months"": 21}]"
USR163vx,2025-11,1,Single-Tasker,541.95,433.56,650.34,segment_median,1,1,1,wma,541.95,256.67,1.0,256.67,1,111.1,increasing,111.1,low,"{""Other"": {""forecast"": 256.67, ""lower"": 205.34, ""upper"": 308.0, ""hist_avg"": 256.67, ""data_points"": 1}}",Your spending is forecast to increasing by 111% vs your historical average.,Based on 1 months of data using segment_median. Treat as indicative only.,[6370169824298612],6370169824298612,1,"[{""account_id"": 6370169824298612, ""account_name"": ""Main personal account"", ""account_type"": ""CHECKING"", ""currency_code"": ""EUR"", ""spend_forecast"": 256.67, ""spend_lower"": 205.34, ""spend_upper"": 308.0, ""hist_avg_spend"": 256.67, ""n_months"": 1}]"
USR165jr,2025-02,22,Single-Tasker,584.29,0.0,1493.76,prophet,2,1,3,prophet,292.14,576.23,2.3,334.34,1,1.4,stable,74.8,high,"{""Shopping"": {""forecast"": 877.46, ""lower"": 701.97, ""upper"": 1052.95, ""hist_avg"": 797.23, ""data_points"": 4}, ""Housing and Utilities"": {""forecast"": 1513.91, ""lower"": 1211.13, ""upper"": 1816.69, ""hist_avg"": 1030.91, ""data_points"": 3}, ""Fitness"": {""forecast"": 177.78, ""lower"": 142.22, ""upper"": 213.33, ""hist_avg"": 357.04, ""data_points"": 4}}",Your spending is forecast to remain stable near your historical average of $576.,Based on 22 months of data using prophet.,[1120172210085340],1120172210085340,1,"[{""account_id"": 1120172210085340, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 402.41, ""spend_lower"": 321.92, ""spend_upper"": 482.89, ""hist_avg_spend"": 576.23, ""n_months"": 22}]"
USR169XO,2025-02,23,Single-Tasker,710.61,0.0,1561.44,prophet,3,2,5,prophet,236.87,439.76,2.0,5.56,1,61.6,increasing,12680.8,high,"{""Shopping"": {""forecast"": 405.37, ""lower"": 324.29, ""upper"": 486.44, ""hist_avg"": 866.97, ""data_points"": 6}, ""Travel"": {""forecast"": 544.71, ""lower"": 435.76, ""upper"": 653.65, ""hist_avg"": 402.6, ""data_points"": 3}, ""Personal Hygiene"": {""forecast"": 28.12, ""lower"": 22.5, ""upper"": 33.74, ""hist_avg"": 112.95, ""data_points"": 7}}",Your spending is forecast to increasing by 62% vs your historical average.,Based on 23 months of data using prophet.,[2849192942495831],2849192942495831,1,"[{""account_id"": 2849192942495831, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 582.16, ""spend_lower"": 465.73, ""spend_upper"": 698.59, ""hist_avg_spend"": 439.76, ""n_months"": 23}]"
USR170FQ,2025-11,2,Single-Tasker,1000.0,800.0,1200.0,wma,1,1,1,wma,1000.0,1000.0,1.0,1000.0,1,0.0,stable,0.0,low,"{""Other"": {""forecast"": 1000.0, ""lower"": 800.0, ""upper"": 1200.0, ""hist_avg"": 1000.0, ""data_points"": 2}}",Your spending is forecast to remain stable near your historical average of $1000.,Based on 2 months of data using wma. Treat as indicative only.,[4099662377712878],4099662377712878,1,"[{""account_id"": 4099662377712878, ""account_name"": ""Konto oszcz\u0119dno\u015bciowe"", ""account_type"": ""SAVINGS"", ""currency_code"": ""PLN"", ""spend_forecast"": 1000.0, ""spend_lower"": 800.0, ""spend_upper"": 1200.0, ""hist_avg_spend"": 1000.0, ""n_months"": 2}]"
USR174bk,2025-11,25,Single-Tasker,534.4,419.53,666.8,prophet,5,4,7,prophet,106.88,596.34,5.8,89.4,1,-10.4,decreasing,497.8,high,"{""Transportation"": {""forecast"": 512.78, ""lower"": 410.23, ""upper"": 615.34, ""hist_avg"": 511.73, ""data_points"": 24}, ""Groceries"": {""forecast"": 89.4, ""lower"": 71.52, ""upper"": 107.28, ""hist_avg"": 89.4, ""data_points"": 25}, ""Food and Dining"": {""forecast"": 16.33, ""lower"": 13.06, ""upper"": 19.6, ""hist_avg"": 16.33, ""data_points"": 24}}",Your spending is forecast to decreasing by 10% vs your historical average.,Based on 25 months of data using prophet.,[2289245983297431],2289245983297431,1,"[{""account_id"": 2289245983297431, ""account_name"": ""Plaid Checking"", ""account_type"": ""checking depository"", ""currency_code"": ""USD"", ""spend_forecast"": 353.43, ""spend_lower"": 282.74, ""spend_upper"": 424.12, ""hist_avg_spend"": 596.34, ""n_months"": 25}]"
USR197Mx,2025-01,22,Consistent Weekly,0.0,0.0,32224.76,prophet,3,2,4,prophet,0.0,8831.11,2.4,497.13,2,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 23900.82, ""lower"": 19120.65, ""upper"": 28680.98, ""hist_avg"": 29389.4, ""data_points"": 6}, ""Housing and Utilities"": {""forecast"": 2687.87, ""lower"": 2150.3, ""upper"": 3225.45, ""hist_avg"": 2617.21, ""data_points"": 4}, ""Personal Hygiene"": {""forecast"": 661.09, ""lower"": 528.87, ""upper"": 793.3, ""hist_avg"": 340.9, ""data_points"": 6}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[6997932965814504],6997932965814504,1,"[{""account_id"": 6997932965814504, ""account_name"": ""VISA 16 digit"", ""account_type"": ""Savings"", ""currency_code"": ""USD"", ""spend_forecast"": 304.88, ""spend_lower"": 243.9, ""spend_upper"": 365.85, ""hist_avg_spend"": 8831.11, ""n_months"": 22}]"
USR199CW,2025-02,22,Consistent Weekly,0.0,0.0,3436.16,prophet,2,0,3,prophet,0.0,1815.29,2.5,401.82,2,-100.0,decreasing,-100.0,high,"{""Shopping"": {""forecast"": 1774.72, ""lower"": 1419.78, ""upper"": 2129.67, ""hist_avg"": 4462.25, ""data_points"": 6}, ""Gifts"": {""forecast"": 834.28, ""lower"": 667.43, ""upper"": 1001.14, ""hist_avg"": 795.98, ""data_points"": 6}, ""Fitness"": {""forecast"": 861.07, ""lower"": 688.86, ""upper"": 1033.29, ""hist_avg"": 1021.95, ""data_points"": 4}}",Your spending is forecast to decreasing by 100% vs your historical average.,Based on 22 months of data using prophet.,[2946558595930254],2946558595930254,1,"[{""account_id"": 2946558595930254, ""account_name"": ""American Express"", ""account_type"": ""Checking"", ""currency_code"": ""USD"", ""spend_forecast"": 874.07, ""spend_lower"": 699.25, ""spend_upper"": 1048.88, ""hist_avg_spend"": 1815.29, ""n_months"": 22}]"
