user_id,phone_number,is_active,accounts.mask,accounts.balances_current,accounts.COUNT(users),accounts.STD(users.phone_number),accounts.COUNT(transactions),accounts.MAX(transactions.amount),accounts.MEAN(transactions.amount),accounts.TIME_SINCE_LAST(transactions.date),account_id = 9930706642522650,account_id = 9917427141037396,account_id = 9900112423294341,account_id = 9860410258164577,account_id = 9854565050152785,account_id = 9794651047068781,account_id = 9749369644991904,account_id = 9742732280297836,account_id = 9650043164794435,account_id = 9625783251295911,account_id is unknown,accounts.name = JCB 16 digit,accounts.name = VISA 16 digit,accounts.name = Maestro,accounts.name = Mastercard,accounts.name = American Express,accounts.name = VISA 19 digit,accounts.name = Diners Club / Carte Blanche,accounts.name = VISA 13 digit,accounts.name = Plaid Saving,accounts.name = Plaid Mortgage,accounts.name is unknown,accounts.type = Checking,accounts.type = Savings,accounts.type = credit card credit,accounts.type = CHECKING,accounts.type = SAVINGS,accounts.type = checking depository,accounts.type = savings depository,accounts.type = mortgage loan,accounts.type = student loan,accounts.type = money market depository,accounts.type is unknown,accounts.currency_code = USD,accounts.currency_code = EUR,accounts.currency_code = GBP,accounts.currency_code = CAD,accounts.currency_code = SEK,accounts.currency_code = PLN,accounts.currency_code = NOK,accounts.currency_code = DKK,accounts.currency_code = CZK,accounts.currency_code is unknown,days_since_last,vel_1d,vel_7d,vel_30d,task_segment,top_category,top_merchant,primary_spending_trend,merchant_diversity,new_merchant_count,avg_amt_30d,count_30d,account_ids,primary_account_id,account_count
USR001ul,3073577538550,False,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[2072980663691903],2072980663691903,1
USR333eC,8402400267452,False,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[696290108317009],696290108317009,1
USR964ub,3334586248158,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[5326666390096885],5326666390096885,1
USR827NH,8788983428667,False,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[210381283745659],210381283745659,1
USR871gH,1291806995936,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5753541542331337],5753541542331337,1
USR704Hs,6185528918388,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7402124834064455],7402124834064455,1
USR566Ig,8905881126087,False,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7651711661469655],7651711661469655,1
USR272eU,7794771203306,True,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8198130121675443],8198130121675443,1
USR971nl,127108560911,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[187004967010284],187004967010284,1
USR575ro,613342924189,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[6493126112374698],6493126112374698,1
USR464Az,2106987285321,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[28196213715029],28196213715029,1
USR264Ys,2317410526627,False,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[3296804033846165],3296804033846165,1
USR263pz,3718951660881,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[9742732280297836],9742732280297836,1
USR840Il,6118727686197,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[9457973740993925],9457973740993925,1
USR950fn,8884556439817,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[6486997796023848],6486997796023848,1
USR562FO,9199885858356,False,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[1523804154543348],1523804154543348,1
USR214bO,2734168759223,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[6602979340390607],6602979340390607,1
USR355WP,427528621145,False,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[879213559413477],879213559413477,1
USR707rn,8290401581090,False,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7961352091519956],7961352091519956,1
USR229Dn,4676041102531,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1937337834166716],1937337834166716,1
USR194uB,5164522137998,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1176602273144749],1176602273144749,1
USR071ef,6929884205147,True,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1678562489917154],1678562489917154,1
USR998yq,1453771364078,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2151867961125077],2151867961125077,1
USR869qe,2690203909257,True,0,110.0,1,0.0,107,1400.0,38.73710280373832,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,5,22,107,High-Intensity User,Finance,Unknown Merchant,Surging in Transportation,0.77,82.0,38.737102803738324,107.0,[6181856845425308],6181856845425308,1
USR024KD,2514913983698,True,1111,210.0,1,0.0,1,-4.22,-4.22,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,1.0,1.0,-4.22,1.0,[2633347958766607],2633347958766607,1
USR661QD,1479558111817,True,2222,1205.0,1,0.0,1,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,1.0,1.0,1000.0,1.0,[7504141785861895],7504141785861895,1
USR006To,8805772078017,False,3333,410.0,1,0.0,7,2078.5,589.7857142857143,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.71,5.0,589.7857142857143,7.0,[7595805029500185],7595805029500185,1
USR785BT,4705105971987,True,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[4550933692066212],4550933692066212,1
USR154xS,5294148122410,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[6043049788919471],6043049788919471,1
USR273gg,2946853590781,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.03,5.0,-41.87714285714286,7.0,[1283166173158353],1283166173158353,1
USR507pL,988890238468,False,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[6009507956600498],6009507956600498,1
USR305BD,5339941502289,False,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[1795115276661323],1795115276661323,1
USR002SI,4201268518560,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[2535382260794098],2535382260794098,1
USR718AA,461300388483,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[7210436570635510],7210436570635510,1
USR779vk,2701190291921,True,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3820254180235229],3820254180235229,1
USR738SY,5534365520289,False,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7844100699610608],7844100699610608,1
USR722lH,6800025852555,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[3940692650027098],3940692650027098,1
USR525Mo,8070406881576,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5816057104402398],5816057104402398,1
USR664JN,3383950493613,True,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[6994701648739586],6994701648739586,1
USR281jP,4146492057885,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8797569966313978],8797569966313978,1
USR143dp,5575279584976,False,9999,5020.0,1,0.0,0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9930706642522650],9930706642522650,1
USR101Wd,2268823262014,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.03,5.0,-41.87714285714286,7.0,[646336222041931],646336222041931,1
USR926eP,9977492736088,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[4445817876412457],4445817876412457,1
USR671AL,3538119588299,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[4859792422506193],4859792422506193,1
USR032gM,8327247186910,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[2198777834273947],2198777834273947,1
USR510PJ,1656601906990,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[6327975332103420],6327975332103420,1
USR681MW,1010759040649,True,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[9613311253817893],9613311253817893,1
USR550Li,6158046174140,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[557337581354939],557337581354939,1
USR313wr,2453591390152,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[59301204861549],59301204861549,1
USR103Aa,1742090952008,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2399458296031060],2399458296031060,1
USR905Io,9323261638376,False,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2652426453006440],2652426453006440,1
USR803MW,5991479437415,True,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[7444931932683187],7444931932683187,1
USR739hH,4933282968138,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[4990228615827169],4990228615827169,1
USR888gq,7054809784837,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[3507827578780225],3507827578780225,1
USR594QR,4216667254793,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[3296688946946025],3296688946946025,1
USR724hb,4367319551305,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[5110063386224117],5110063386224117,1
USR298fI,6798511841258,False,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,5,7,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0,[5327573936436020],5327573936436020,1
USR365gu,1322916038760,True,4444,43200.0,1,0.0,24,5850.0,5850.0,4406400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,5850.0,2.0,[1578443599189599],1578443599189599,1
USR896rm,2812411765984,False,5555,320.76,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8841660311519964],8841660311519964,1
USR577jk,8278085068498,True,6666,23631.9805,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5296515033857715],5296515033857715,1
USR331cF,6815666533409,True,7777,65262.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[2666404859876306],2666404859876306,1
USR163SC,5533415710362,False,8888,56302.06,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[1113145117305092],1113145117305092,1
USR899td,5514978481424,False,9001,6009.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[5131634906844910],5131634906844910,1
USR465ID,5659396217568,False,9002,12060.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[8700910496404136],8700910496404136,1
USR783VD,3036834039437,True,9999,5020.0,1,0.0,0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,Low Activity/Trial,,,No Data,0.0,0.0,0.0,0.0,[4515603107701587],4515603107701587,1
USR174bk,3384158571811,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,7,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.04,6.0,-41.87714285714286,7.0,[2289245983297431],2289245983297431,1
USR673Ud,8883106892330,True,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0,[3665809445377159],3665809445377159,1
USR554bC,5245992998633,False,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0,[9749369644991904],9749369644991904,1
